person_per_household,City,Year,poverty_line,Occ.Title..group.,mean_annual_salary
1,Chicago,2018,14188.103841027289,Construction Workers,55548.82352941176
1,Chicago,2018,14188.103841027289,Cooks,26368
1,Chicago,2018,14188.103841027289,counselors,45357
1,Chicago,2018,14188.103841027289,Electricians,67787.5
1,Chicago,2018,14188.103841027289,Electricity,75022.30769230769
1,Chicago,2018,14188.103841027289,emergency associated worker,34955
1,Chicago,2018,14188.103841027289,Ferry captains,62605
1,Chicago,2018,14188.103841027289,Food Preparation Workers,24525
1,Chicago,2018,14188.103841027289,Food Processing Workers,30170
1,Chicago,2018,14188.103841027289,Lab technician,53007.5
1,Chicago,2018,14188.103841027289,Machinists,47675
1,Chicago,2018,14188.103841027289,Nurses,107678
1,Chicago,2018,14188.103841027289,Nursing home workers,28497.5
1,Chicago,2018,14188.103841027289,Oil Natural Gas,62793.333333333336
1,Chicago,2018,14188.103841027289,Plumbers,75935
1,Chicago,2018,14188.103841027289,Postal Service & Delivery,47876.666666666664
1,Chicago,2018,14188.103841027289,Servers,23823
1,Chicago,2018,14188.103841027289,social workers,54922.5
1,Chicago,2018,14188.103841027289,Taxi Drivers,29815
1,Chicago,2018,14188.103841027289,"Teachers, except secondary school",59963
1,Chicago,2018,14188.103841027289,Transportation Engineers,NA
1,Chicago,2018,14188.103841027289,Truck Drivers,38802.5
1,Chicago,2018,14188.103841027289,Water and Wastewater ,60970
2,Chicago,2018,19236.918387422505,Agricultrual & Fishing Workers,29387.5
2,Chicago,2018,19236.918387422505,All Occupations,54730
2,Chicago,2018,19236.918387422505,Bus Drivers,47337.5
2,Chicago,2018,19236.918387422505,Cashiers,29520
2,Chicago,2018,19236.918387422505,Childcare Workers,24290
2,Chicago,2018,19236.918387422505,Construction Workers,55548.82352941176
2,Chicago,2018,19236.918387422505,Cooks,26368
2,Chicago,2018,19236.918387422505,counselors,45357
2,Chicago,2018,19236.918387422505,Electricians,67787.5
2,Chicago,2018,19236.918387422505,Electricity,75022.30769230769
2,Chicago,2018,19236.918387422505,emergency associated worker,34955
2,Chicago,2018,19236.918387422505,Ferry captains,62605
2,Chicago,2018,19236.918387422505,Food Preparation Workers,24525
2,Chicago,2018,19236.918387422505,Food Processing Workers,30170
2,Chicago,2018,19236.918387422505,Lab technician,53007.5
2,Chicago,2018,19236.918387422505,Machinists,47675
2,Chicago,2018,19236.918387422505,Nurses,107678
2,Chicago,2018,19236.918387422505,Nursing home workers,28497.5
2,Chicago,2018,19236.918387422505,Oil Natural Gas,62793.333333333336
2,Chicago,2018,19236.918387422505,Plumbers,75935
2,Chicago,2018,19236.918387422505,Postal Service & Delivery,47876.666666666664
2,Chicago,2018,19236.918387422505,Servers,23823
2,Chicago,2018,19236.918387422505,social workers,54922.5
2,Chicago,2018,19236.918387422505,Taxi Drivers,29815
2,Chicago,2018,19236.918387422505,"Teachers, except secondary school",59963
2,Chicago,2018,19236.918387422505,Transportation Engineers,NA
2,Chicago,2018,19236.918387422505,Truck Drivers,38802.5
2,Chicago,2018,19236.918387422505,Water and Wastewater ,60970
3,Chicago,2018,24285.732933817715,Agricultrual & Fishing Workers,29387.5
3,Chicago,2018,24285.732933817715,All Occupations,54730
3,Chicago,2018,24285.732933817715,Bus Drivers,47337.5
3,Chicago,2018,24285.732933817715,Cashiers,29520
3,Chicago,2018,24285.732933817715,Childcare Workers,24290
3,Chicago,2018,24285.732933817715,Construction Workers,55548.82352941176
3,Chicago,2018,24285.732933817715,Cooks,26368
3,Chicago,2018,24285.732933817715,counselors,45357
3,Chicago,2018,24285.732933817715,Electricians,67787.5
3,Chicago,2018,24285.732933817715,Electricity,75022.30769230769
3,Chicago,2018,24285.732933817715,emergency associated worker,34955
3,Chicago,2018,24285.732933817715,Ferry captains,62605
3,Chicago,2018,24285.732933817715,Food Preparation Workers,24525
3,Chicago,2018,24285.732933817715,Food Processing Workers,30170
3,Chicago,2018,24285.732933817715,Lab technician,53007.5
3,Chicago,2018,24285.732933817715,Machinists,47675
3,Chicago,2018,24285.732933817715,Nurses,107678
3,Chicago,2018,24285.732933817715,Nursing home workers,28497.5
3,Chicago,2018,24285.732933817715,Oil Natural Gas,62793.333333333336
3,Chicago,2018,24285.732933817715,Plumbers,75935
3,Chicago,2018,24285.732933817715,Postal Service & Delivery,47876.666666666664
3,Chicago,2018,24285.732933817715,Servers,23823
3,Chicago,2018,24285.732933817715,social workers,54922.5
3,Chicago,2018,24285.732933817715,Taxi Drivers,29815
3,Chicago,2018,24285.732933817715,"Teachers, except secondary school",59963
3,Chicago,2018,24285.732933817715,Transportation Engineers,NA
3,Chicago,2018,24285.732933817715,Truck Drivers,38802.5
3,Chicago,2018,24285.732933817715,Water and Wastewater ,60970
4,Chicago,2018,29334.547480212932,Agricultrual & Fishing Workers,29387.5
4,Chicago,2018,29334.547480212932,All Occupations,54730
4,Chicago,2018,29334.547480212932,Bus Drivers,47337.5
4,Chicago,2018,29334.547480212932,Cashiers,29520
4,Chicago,2018,29334.547480212932,Childcare Workers,24290
4,Chicago,2018,29334.547480212932,Construction Workers,55548.82352941176
4,Chicago,2018,29334.547480212932,Cooks,26368
4,Chicago,2018,29334.547480212932,counselors,45357
4,Chicago,2018,29334.547480212932,Electricians,67787.5
4,Chicago,2018,29334.547480212932,Electricity,75022.30769230769
4,Chicago,2018,29334.547480212932,emergency associated worker,34955
4,Chicago,2018,29334.547480212932,Ferry captains,62605
4,Chicago,2018,29334.547480212932,Food Preparation Workers,24525
4,Chicago,2018,29334.547480212932,Food Processing Workers,30170
4,Chicago,2018,29334.547480212932,Lab technician,53007.5
4,Chicago,2018,29334.547480212932,Machinists,47675
4,Chicago,2018,29334.547480212932,Nurses,107678
4,Chicago,2018,29334.547480212932,Nursing home workers,28497.5
4,Chicago,2018,29334.547480212932,Oil Natural Gas,62793.333333333336
4,Chicago,2018,29334.547480212932,Plumbers,75935
4,Chicago,2018,29334.547480212932,Postal Service & Delivery,47876.666666666664
4,Chicago,2018,29334.547480212932,Servers,23823
4,Chicago,2018,29334.547480212932,social workers,54922.5
4,Chicago,2018,29334.547480212932,Taxi Drivers,29815
4,Chicago,2018,29334.547480212932,"Teachers, except secondary school",59963
4,Chicago,2018,29334.547480212932,Transportation Engineers,NA
4,Chicago,2018,29334.547480212932,Truck Drivers,38802.5
4,Chicago,2018,29334.547480212932,Water and Wastewater ,60970
5,Chicago,2018,34383.36202660814,Agricultrual & Fishing Workers,29387.5
5,Chicago,2018,34383.36202660814,All Occupations,54730
5,Chicago,2018,34383.36202660814,Bus Drivers,47337.5
5,Chicago,2018,34383.36202660814,Cashiers,29520
5,Chicago,2018,34383.36202660814,Childcare Workers,24290
5,Chicago,2018,34383.36202660814,Construction Workers,55548.82352941176
5,Chicago,2018,34383.36202660814,Cooks,26368
5,Chicago,2018,34383.36202660814,counselors,45357
5,Chicago,2018,34383.36202660814,Electricians,67787.5
5,Chicago,2018,34383.36202660814,Electricity,75022.30769230769
5,Chicago,2018,34383.36202660814,emergency associated worker,34955
5,Chicago,2018,34383.36202660814,Ferry captains,62605
5,Chicago,2018,34383.36202660814,Food Preparation Workers,24525
5,Chicago,2018,34383.36202660814,Food Processing Workers,30170
5,Chicago,2018,34383.36202660814,Lab technician,53007.5
5,Chicago,2018,34383.36202660814,Machinists,47675
5,Chicago,2018,34383.36202660814,Nurses,107678
5,Chicago,2018,34383.36202660814,Nursing home workers,28497.5
5,Chicago,2018,34383.36202660814,Oil Natural Gas,62793.333333333336
5,Chicago,2018,34383.36202660814,Plumbers,75935
5,Chicago,2018,34383.36202660814,Postal Service & Delivery,47876.666666666664
5,Chicago,2018,34383.36202660814,Servers,23823
5,Chicago,2018,34383.36202660814,social workers,54922.5
5,Chicago,2018,34383.36202660814,Taxi Drivers,29815
5,Chicago,2018,34383.36202660814,"Teachers, except secondary school",59963
5,Chicago,2018,34383.36202660814,Transportation Engineers,NA
5,Chicago,2018,34383.36202660814,Truck Drivers,38802.5
5,Chicago,2018,34383.36202660814,Water and Wastewater ,60970
6,Chicago,2018,39432.17657300336,Agricultrual & Fishing Workers,29387.5
6,Chicago,2018,39432.17657300336,All Occupations,54730
6,Chicago,2018,39432.17657300336,Bus Drivers,47337.5
6,Chicago,2018,39432.17657300336,Cashiers,29520
6,Chicago,2018,39432.17657300336,Childcare Workers,24290
6,Chicago,2018,39432.17657300336,Construction Workers,55548.82352941176
6,Chicago,2018,39432.17657300336,Cooks,26368
6,Chicago,2018,39432.17657300336,counselors,45357
6,Chicago,2018,39432.17657300336,Electricians,67787.5
6,Chicago,2018,39432.17657300336,Electricity,75022.30769230769
6,Chicago,2018,39432.17657300336,emergency associated worker,34955
6,Chicago,2018,39432.17657300336,Ferry captains,62605
6,Chicago,2018,39432.17657300336,Food Preparation Workers,24525
6,Chicago,2018,39432.17657300336,Food Processing Workers,30170
6,Chicago,2018,39432.17657300336,Lab technician,53007.5
6,Chicago,2018,39432.17657300336,Machinists,47675
6,Chicago,2018,39432.17657300336,Nurses,107678
6,Chicago,2018,39432.17657300336,Nursing home workers,28497.5
6,Chicago,2018,39432.17657300336,Oil Natural Gas,62793.333333333336
6,Chicago,2018,39432.17657300336,Plumbers,75935
6,Chicago,2018,39432.17657300336,Postal Service & Delivery,47876.666666666664
6,Chicago,2018,39432.17657300336,Servers,23823
6,Chicago,2018,39432.17657300336,social workers,54922.5
6,Chicago,2018,39432.17657300336,Taxi Drivers,29815
6,Chicago,2018,39432.17657300336,"Teachers, except secondary school",59963
6,Chicago,2018,39432.17657300336,Transportation Engineers,NA
6,Chicago,2018,39432.17657300336,Truck Drivers,38802.5
6,Chicago,2018,39432.17657300336,Water and Wastewater ,60970
7,Chicago,2018,44480.99111939857,Agricultrual & Fishing Workers,29387.5
7,Chicago,2018,44480.99111939857,All Occupations,54730
7,Chicago,2018,44480.99111939857,Bus Drivers,47337.5
7,Chicago,2018,44480.99111939857,Cashiers,29520
7,Chicago,2018,44480.99111939857,Childcare Workers,24290
7,Chicago,2018,44480.99111939857,Construction Workers,55548.82352941176
7,Chicago,2018,44480.99111939857,Cooks,26368
7,Chicago,2018,44480.99111939857,counselors,45357
7,Chicago,2018,44480.99111939857,Electricians,67787.5
7,Chicago,2018,44480.99111939857,Electricity,75022.30769230769
7,Chicago,2018,44480.99111939857,emergency associated worker,34955
7,Chicago,2018,44480.99111939857,Ferry captains,62605
7,Chicago,2018,44480.99111939857,Food Preparation Workers,24525
7,Chicago,2018,44480.99111939857,Food Processing Workers,30170
7,Chicago,2018,44480.99111939857,Lab technician,53007.5
7,Chicago,2018,44480.99111939857,Machinists,47675
7,Chicago,2018,44480.99111939857,Nurses,107678
7,Chicago,2018,44480.99111939857,Nursing home workers,28497.5
7,Chicago,2018,44480.99111939857,Oil Natural Gas,62793.333333333336
7,Chicago,2018,44480.99111939857,Plumbers,75935
7,Chicago,2018,44480.99111939857,Postal Service & Delivery,47876.666666666664
7,Chicago,2018,44480.99111939857,Servers,23823
7,Chicago,2018,44480.99111939857,social workers,54922.5
7,Chicago,2018,44480.99111939857,Taxi Drivers,29815
7,Chicago,2018,44480.99111939857,"Teachers, except secondary school",59963
7,Chicago,2018,44480.99111939857,Transportation Engineers,NA
7,Chicago,2018,44480.99111939857,Truck Drivers,38802.5
7,Chicago,2018,44480.99111939857,Water and Wastewater ,60970
8,Chicago,2018,49529.805665793785,Agricultrual & Fishing Workers,29387.5
8,Chicago,2018,49529.805665793785,All Occupations,54730
8,Chicago,2018,49529.805665793785,Bus Drivers,47337.5
8,Chicago,2018,49529.805665793785,Cashiers,29520
8,Chicago,2018,49529.805665793785,Childcare Workers,24290
8,Chicago,2018,49529.805665793785,Construction Workers,55548.82352941176
8,Chicago,2018,49529.805665793785,Cooks,26368
8,Chicago,2018,49529.805665793785,counselors,45357
8,Chicago,2018,49529.805665793785,Electricians,67787.5
8,Chicago,2018,49529.805665793785,Electricity,75022.30769230769
8,Chicago,2018,49529.805665793785,emergency associated worker,34955
8,Chicago,2018,49529.805665793785,Ferry captains,62605
8,Chicago,2018,49529.805665793785,Food Preparation Workers,24525
8,Chicago,2018,49529.805665793785,Food Processing Workers,30170
8,Chicago,2018,49529.805665793785,Lab technician,53007.5
8,Chicago,2018,49529.805665793785,Machinists,47675
8,Chicago,2018,49529.805665793785,Nurses,107678
8,Chicago,2018,49529.805665793785,Nursing home workers,28497.5
8,Chicago,2018,49529.805665793785,Oil Natural Gas,62793.333333333336
8,Chicago,2018,49529.805665793785,Plumbers,75935
8,Chicago,2018,49529.805665793785,Postal Service & Delivery,47876.666666666664
8,Chicago,2018,49529.805665793785,Servers,23823
8,Chicago,2018,49529.805665793785,social workers,54922.5
8,Chicago,2018,49529.805665793785,Taxi Drivers,29815
8,Chicago,2018,49529.805665793785,"Teachers, except secondary school",59963
8,Chicago,2018,49529.805665793785,Transportation Engineers,NA
8,Chicago,2018,49529.805665793785,Truck Drivers,38802.5
8,Chicago,2018,49529.805665793785,Water and Wastewater ,60970
1,Chicago,2019,14597.151315850977,Agricultrual & Fishing Workers,31601.428571428572
1,Chicago,2019,14597.151315850977,All Occupations,56145
1,Chicago,2019,14597.151315850977,Bus Drivers,50260
1,Chicago,2019,14597.151315850977,Cashiers,30362.5
1,Chicago,2019,14597.151315850977,Childcare Workers,25620
1,Chicago,2019,14597.151315850977,Construction Workers,55220
1,Chicago,2019,14597.151315850977,Cooks,28032
1,Chicago,2019,14597.151315850977,counselors,52349
1,Chicago,2019,14597.151315850977,Electricians,70720
1,Chicago,2019,14597.151315850977,Electricity,77376.92307692308
1,Chicago,2019,14597.151315850977,emergency associated worker,35675
1,Chicago,2019,14597.151315850977,Ferry captains,71045
1,Chicago,2019,14597.151315850977,Food Preparation Workers,25850
1,Chicago,2019,14597.151315850977,Food Processing Workers,32068.75
1,Chicago,2019,14597.151315850977,Lab technician,52075
1,Chicago,2019,14597.151315850977,Machinists,48225
1,Chicago,2019,14597.151315850977,Nurses,119667.5
1,Chicago,2019,14597.151315850977,Nursing home workers,29536.666666666668
1,Chicago,2019,14597.151315850977,Oil Natural Gas,62154.28571428572
1,Chicago,2019,14597.151315850977,Plumbers,79775
1,Chicago,2019,14597.151315850977,Postal Service & Delivery,52135
1,Chicago,2019,14597.151315850977,Servers,24401.25
1,Chicago,2019,14597.151315850977,social workers,59231.25
1,Chicago,2019,14597.151315850977,"Teachers, except secondary school",60452.5
1,Chicago,2019,14597.151315850977,Transportation Engineers,61649.47368421053
1,Chicago,2019,14597.151315850977,Truck Drivers,41511.666666666664
1,Chicago,2019,14597.151315850977,Water and Wastewater ,61320
2,Chicago,2019,19762.836569338673,Agricultrual & Fishing Workers,31601.428571428572
2,Chicago,2019,19762.836569338673,All Occupations,56145
2,Chicago,2019,19762.836569338673,Bus Drivers,50260
2,Chicago,2019,19762.836569338673,Cashiers,30362.5
2,Chicago,2019,19762.836569338673,Childcare Workers,25620
2,Chicago,2019,19762.836569338673,Construction Workers,55220
2,Chicago,2019,19762.836569338673,Cooks,28032
2,Chicago,2019,19762.836569338673,counselors,52349
2,Chicago,2019,19762.836569338673,Electricians,70720
2,Chicago,2019,19762.836569338673,Electricity,77376.92307692308
2,Chicago,2019,19762.836569338673,emergency associated worker,35675
2,Chicago,2019,19762.836569338673,Ferry captains,71045
2,Chicago,2019,19762.836569338673,Food Preparation Workers,25850
2,Chicago,2019,19762.836569338673,Food Processing Workers,32068.75
2,Chicago,2019,19762.836569338673,Lab technician,52075
2,Chicago,2019,19762.836569338673,Machinists,48225
2,Chicago,2019,19762.836569338673,Nurses,119667.5
2,Chicago,2019,19762.836569338673,Nursing home workers,29536.666666666668
2,Chicago,2019,19762.836569338673,Oil Natural Gas,62154.28571428572
2,Chicago,2019,19762.836569338673,Plumbers,79775
2,Chicago,2019,19762.836569338673,Postal Service & Delivery,52135
2,Chicago,2019,19762.836569338673,Servers,24401.25
2,Chicago,2019,19762.836569338673,social workers,59231.25
2,Chicago,2019,19762.836569338673,"Teachers, except secondary school",60452.5
2,Chicago,2019,19762.836569338673,Transportation Engineers,61649.47368421053
2,Chicago,2019,19762.836569338673,Truck Drivers,41511.666666666664
2,Chicago,2019,19762.836569338673,Water and Wastewater ,61320
3,Chicago,2019,24928.52182282637,Agricultrual & Fishing Workers,31601.428571428572
3,Chicago,2019,24928.52182282637,All Occupations,56145
3,Chicago,2019,24928.52182282637,Bus Drivers,50260
3,Chicago,2019,24928.52182282637,Cashiers,30362.5
3,Chicago,2019,24928.52182282637,Childcare Workers,25620
3,Chicago,2019,24928.52182282637,Construction Workers,55220
3,Chicago,2019,24928.52182282637,Cooks,28032
3,Chicago,2019,24928.52182282637,counselors,52349
3,Chicago,2019,24928.52182282637,Electricians,70720
3,Chicago,2019,24928.52182282637,Electricity,77376.92307692308
3,Chicago,2019,24928.52182282637,emergency associated worker,35675
3,Chicago,2019,24928.52182282637,Ferry captains,71045
3,Chicago,2019,24928.52182282637,Food Preparation Workers,25850
3,Chicago,2019,24928.52182282637,Food Processing Workers,32068.75
3,Chicago,2019,24928.52182282637,Lab technician,52075
3,Chicago,2019,24928.52182282637,Machinists,48225
3,Chicago,2019,24928.52182282637,Nurses,119667.5
3,Chicago,2019,24928.52182282637,Nursing home workers,29536.666666666668
3,Chicago,2019,24928.52182282637,Oil Natural Gas,62154.28571428572
3,Chicago,2019,24928.52182282637,Plumbers,79775
3,Chicago,2019,24928.52182282637,Postal Service & Delivery,52135
